38894,47430,17
38854,47412,17
38897,47414,17
38876,47391,17
38852,47387,17
38864,47406,17
38888,47419,17
38881,47417,17
38869,47408,17
38896,47435,17
38865,47412,17
38875,47391,17
38893,47433,17
38900,47389,17
38851,47414,17
38861,47391,17
38895,47385,17
38903,47388,17
38897,47431,17
38904,47391,17
38863,47390,17
38866,47402,17
38891,47406,17
38868,47422,17
38884,47419,17
38853,47420,17
38854,47395,17
38854,47432,17
38887,47418,17
38856,47408,17
38879,47424,17
38874,47430,17
38899,47389,17
38875,47396,17
38893,47385,17
38867,47386,17
38902,47390,17
38861,47407,17
38878,47415,17
38870,47385,17
38895,47433,17
38890,47404,17
38876,47422,17
38858,47428,17
38852,47418,17
38886,47408,17
38878,47405,17
38860,47427,17
38874,47414,17
38856,47424,17
38884,47434,17
38865,47432,17
38877,47399,17
38902,47393,17
38894,47387,17
38896,47402,17
38855,47432,17
38871,47395,17
38872,47395,17
38870,47433,17
38900,47420,17
38858,47423,17
38876,47429,17
38862,47406,17
38861,47422,17
38863,47423,17
38880,47431,17
38880,47392,17
38872,47421,17
38851,47409,17
38859,47436,17
38884,47386,17
38883,47410,17
38901,47428,17
38887,47387,17
38861,47396,17
38857,47423,17
38874,47399,17
38882,47393,17
38883,47404,17
38860,47416,17
38852,47405,17
38852,47430,17
38885,47408,17
38887,47421,17
38886,47407,17
38904,47406,17
38903,47434,17
38873,47406,17
38891,47391,17
38874,47421,17
38873,47429,17
38856,47435,17
38859,47388,17
38860,47394,17
38877,47420,17
38878,47436,17
38879,47390,17
38882,47434,17
38871,47412,17
38898,47385,17
38851,47424,17
38867,47403,17
38870,47400,17
38862,47413,17
38889,47395,17
38872,47426,17
38880,47419,17
38858,47390,17
38892,47415,17
38853,47426,17
38878,47388,17
38870,47414,17
38857,47396,17
38892,47426,17
38869,47435,17
38894,47402,17
38895,47411,17
38855,47417,17
38904,47417,17
38864,47423,17
38881,47400,17
38899,47426,17
38855,47395,17
38889,47410,17
38856,47402,17
38881,47414,17
38885,47415,17
38867,47412,17
38879,47423,17
38897,47421,17
38889,47400,17
38887,47430,17
38866,47419,17
38901,47403,17
38852,47388,17
38868,47407,17
38888,47412,17
38880,47386,17
38898,47390,17
38866,47393,17
38903,47421,17
38885,47431,17
38888,47406,17
38894,47409,17
38865,47411,17
38854,47431,17
38890,47421,17
38859,47415,17
38876,47407,17
38898,47406,17
38890,47432,17
38851,47403,17
38884,47420,17
38876,47409,17
38858,47435,17
38853,47411,17
38854,47400,17
38864,47416,17
38879,47392,17
38896,47419,17
38897,47402,17
38875,47407,17
38900,47405,17
38900,47430,17
38901,47408,17
38883,47430,17
38853,47401,17
38877,47427,17
38903,47404,17
38887,47399,17
38902,47429,17
38904,47432,17
38896,47397,17
38889,47433,17
38863,47406,17
38878,47402,17
38860,47428,17
38903,47414,17
38885,47436,17
38866,47424,17
38865,47400,17
38899,47405,17
38898,47423,17
38881,47431,17
38902,47406,17
38859,47392,17
38871,47427,17
38864,47433,17
38889,47385,17
38898,47397,17
38858,47412,17
38893,47407,17
38892,47385,17
38902,47412,17
38884,47399,17
38860,47411,17
38880,47424,17
38852,47433,17
38872,47414,17
38858,47402,17
38875,47416,17
38861,47428,17
38861,47403,17
38896,47386,17
38864,47385,17
38862,47427,17
38882,47425,17
38882,47398,17
38883,47399,17
38852,47398,17
38870,47399,17
38873,47397,17
38874,47410,17
38856,47428,17
38899,47414,17
38893,47422,17
38885,47405,17
38871,47423,17
38895,47394,17
38867,47435,17
38883,47388,17
38893,47396,17
38869,47415,17
38886,47391,17
38868,47425,17
38855,47410,17
38856,47419,17
38892,47416,17
38865,47385,17
38857,47428,17
38891,47401,17
38892,47394,17
38882,47421,17
38894,47434,17
38904,47410,17
38873,47410,17
38876,47387,17
38869,47398,17
38864,47394,17
38888,47423,17
38881,47421,17
38869,47420,17
38889,47399,17
38887,47433,17
38891,47416,17
38893,47429,17
38900,47385,17
38851,47418,17
38868,47392,17
38895,47397,17
38854,47417,17
38856,47386,17
38863,47386,17
38866,47398,17
38891,47394,17
38868,47418,17
38853,47416,17
38854,47399,17
38854,47436,17
38887,47414,17
38890,47410,17
38879,47436,17
38882,47388,17
38898,47435,17
38875,47427,17
38867,47390,17
38900,47433,17
38878,47419,17
38870,47389,17
38890,47400,17
38888,47427,17
38876,47418,17
38858,47424,17
38886,47412,17
38897,47434,17
38900,47398,17
38865,47436,17
38877,47395,17
38869,47389,17
38902,47397,17
38902,47426,17
38894,47391,17
38896,47406,17
38863,47393,17
38855,47428,17
38872,47399,17
38900,47416,17
